RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
3039,15807909,Rubensohn,744,France,Male,47,9,0.0,2,1,0,2527.84,0,0,3,PLATINUM,445.5485962407603
3040,15666141,Baldwin,829,Spain,Female,26,10,101440.36,2,1,1,1543.65,0,1,5,DIAMOND,765.6075560522527
3041,15617134,Iqbal,716,France,Male,38,10,0.0,2,1,1,1290.47,0,0,3,GOLD,595.8957171131577
3042,15783029,Monaldo,671,France,Male,34,4,106603.74,2,1,0,1323.36,0,0,4,GOLD,481.3123937249135
3043,15622833,Mahon,835,Germany,Female,29,7,130420.2,2,0,1,1808.1,0,0,4,DIAMOND,756.2921907479453
3044,15746422,Muir,636,France,Female,38,2,0.0,1,1,1,1771.74,0,0,4,DIAMOND,767.9744677837523
3045,15750839,Burns,649,Spain,Male,29,6,45022.23,1,1,0,720.07,0,0,5,PLATINUM,885.925521452692
3046,15749130,Dyer,621,Germany,Male,27,5,74298.43,1,1,1,3389.06,0,0,5,PLATINUM,1012.9780523822444
3047,15779862,Lyons,658,Germany,Female,31,6,133003.03,1,0,1,1898.54,0,0,3,SILVER,265.7669984271756
3048,15767871,H?,784,Spain,Male,48,2,0.0,2,1,1,933.26,0,0,3,DIAMOND,345.6501817864382
3049,15679651,Gardiner,783,Spain,Female,37,2,136689.66,1,1,0,1734.46,0,0,4,GOLD,331.2720556916159
3050,15576219,Cameron,615,France,Male,32,4,0.0,2,1,1,2193.31,0,0,5,GOLD,361.8778630691641
3051,15699247,Chapman,791,France,Female,44,6,0.0,2,1,0,2795.39,1,1,1,PLATINUM,238.30149638406607
3052,15619087,Taylor,762,France,Male,53,4,102520.37,1,1,0,1835.55,0,0,3,SILVER,416.7075105526859
3053,15605327,Namatjira,607,France,Male,35,4,0.0,2,1,1,1549.52,0,0,4,SILVER,510.0733498528356
3054,15610140,He,601,France,Female,34,5,0.0,2,1,0,2488.06,0,0,3,PLATINUM,678.8049108784846
3055,15791174,Leibius,540,Spain,Male,67,10,88382.01,1,0,0,2869.26,0,0,5,GOLD,479.4522867840582
3056,15602373,White,812,France,Male,44,4,115049.15,2,1,1,3163.28,0,0,4,DIAMOND,682.3993440821249
3057,15762605,Wall,685,France,Male,58,8,104796.54,1,1,0,870.12,0,0,4,GOLD,869.501394111353
3058,15598840,Moretti,680,France,Male,33,0,123082.08,1,1,0,1485.31,0,0,4,GOLD,384.6147831256569
3059,15744279,Patterson,680,Spain,Female,58,10,0.0,2,1,0,1750.52,0,0,5,GOLD,1038.617451808553
3060,15670619,Coppin,631,France,Female,33,3,0.0,2,0,1,937.82,0,0,5,PLATINUM,677.6739566077018
3061,15599533,Tsao,569,France,Female,43,3,0.0,2,1,1,2201.49,0,0,3,SILVER,520.985156007067
3062,15757837,Kao,584,Germany,Male,33,8,88311.48,2,1,0,2052.02,0,0,4,SILVER,231.6753815682165
3063,15697574,Stewart,582,France,Female,40,6,0.0,3,1,1,1477.53,0,0,3,SILVER,673.2779771393863
3064,15578738,Tuan,609,France,Male,32,2,71872.19,1,1,0,1410.51,0,0,4,SILVER,482.36423073480006
3065,15762228,Barnes,506,Spain,Male,35,6,110046.93,2,1,0,1775.09,0,0,4,GOLD,789.4290309730629
3066,15614827,Sun,503,France,Male,42,6,104430.08,1,1,0,2498.25,0,0,4,GOLD,535.1001079650277
3067,15789815,Fallaci,503,France,Female,28,7,0.0,2,1,1,2888.72,0,0,4,PLATINUM,559.7215384374556
3068,15579781,Buccho,806,Germany,Male,31,5,138653.51,1,1,1,1584.06,0,0,5,GOLD,497.5114746795168
3069,15587013,Tien,653,France,Female,31,4,102575.04,1,1,0,2497.17,0,0,4,GOLD,828.4713529028598
3070,15570932,Pirozzi,666,France,Male,43,2,137780.74,2,1,1,3527.85,1,1,1,SILVER,821.8686901653728
3071,15794661,Liu,674,Spain,Male,32,8,0.0,2,1,0,546.77,0,0,4,DIAMOND,685.9082533914319
3072,15581654,Long,798,France,Male,32,8,0.0,2,0,0,2474.8,0,0,5,GOLD,740.4202640835931
3073,15644296,Scott,740,France,Female,30,0,105209.54,1,1,1,972.83,0,0,5,SILVER,649.5702434376323
3074,15614420,Gerasimova,531,Germany,Female,32,5,109570.21,2,1,1,1502.94,0,0,4,GOLD,524.0178170569121
3075,15609653,Ifeatu,614,Germany,Female,44,5,118715.86,1,1,0,697.25,0,0,2,DIAMOND,454.6294237095133
3076,15594577,De Luca,556,France,Male,35,1,0.0,2,1,0,2572.17,0,0,4,GOLD,1001.4746874245116
3077,15584114,Ogbonnaya,678,Germany,Female,43,2,153393.18,2,1,0,2134.4,0,1,5,GOLD,176.41463220778644
3078,15673367,Humffray,587,Germany,Male,33,9,132603.36,1,1,1,3068.19,0,0,5,SILVER,499.6246902492812
3079,15685576,Degtyaryov,527,Spain,Female,36,7,0.0,2,1,0,2437.32,0,0,5,DIAMOND,639.3733268613221
3080,15774727,Monaldo,757,Germany,Female,34,9,129398.01,2,0,0,1644.23,0,1,3,PLATINUM,443.6801253083328
3081,15694288,Cawthorne,468,Spain,Male,28,10,0.0,2,1,1,746.08,0,0,4,GOLD,668.5439024439883
3082,15603319,Graham,693,France,Male,29,9,151352.74,1,0,1,661.68,0,0,4,PLATINUM,674.7272869359701
3083,15759066,Carpenter,483,France,Female,44,7,0.0,1,1,0,1867.28,0,1,2,SILVER,849.9305642052655
3084,15814816,Kambinachi,466,France,Male,40,10,91592.06,1,1,0,1421.34,0,0,3,SILVER,418.145932509816
3085,15724402,Tyler,770,France,Female,30,10,0.0,2,1,1,2269.67,0,0,5,SILVER,947.5032676976808
3086,15571059,Martin,734,France,Female,54,10,0.0,1,1,0,786.68,0,0,2,SILVER,781.968008249518
3087,15674206,Walker,716,France,Female,22,7,0.0,2,1,1,422.15,0,0,5,SILVER,164.02689950241478
3088,15715160,Khan,439,France,Male,36,5,165536.28,2,1,1,2794.63,0,0,4,DIAMOND,793.6585034164319
3089,15730448,Iroawuchi,538,Germany,Male,25,8,62482.95,1,1,1,1119.35,0,0,5,GOLD,695.0944168349312
3090,15662067,Summers,743,France,Male,40,10,68155.59,1,1,1,1219.69,0,0,4,GOLD,803.8760127300035
3091,15779581,Bottrill,734,Spain,Female,43,3,55853.33,2,0,0,1901.45,0,0,2,PLATINUM,242.2926269759016
3092,15662901,Hu,656,France,Male,37,4,0.0,2,0,1,1128.47,0,0,3,SILVER,885.4788358589708
3093,15689751,Jones,666,France,Female,31,2,79589.43,1,0,1,1315.39,0,1,4,DIAMOND,525.4780095717133
3094,15667742,Vincent,627,Spain,Male,41,8,100880.76,1,0,1,2950.87,0,0,3,GOLD,521.8234502527235
3095,15738448,Sanford,480,Germany,Female,25,5,174330.35,2,0,1,475.81,0,0,4,DIAMOND,1017.6882991831654
3096,15680243,Brown,792,France,Male,19,5,143390.51,1,1,1,997.17,0,0,3,DIAMOND,619.0205784360054
3097,15745083,Lei,613,Germany,Male,59,5,91415.76,1,0,0,3420.24,0,0,3,DIAMOND,664.7287299076856
3098,15708228,Toscani,476,Germany,Male,30,7,134366.42,1,1,1,2694.02,0,0,4,GOLD,543.8641611382981
3099,15628523,Chien,539,France,Female,24,7,0.0,2,1,0,746.28,0,0,3,PLATINUM,461.9768536279881
3100,15708196,Uchenna,696,Spain,Male,60,9,88786.81,1,1,0,15.02,0,0,5,PLATINUM,843.3948084579504
3101,15735549,Lori,810,Germany,Male,35,1,96814.46,2,1,0,2322.06,0,0,5,GOLD,609.8334835167649
3102,15809347,Fanucci,763,Germany,Male,32,8,160680.41,1,1,1,1496.99,0,0,4,DIAMOND,807.0018820269426
3103,15660866,Chimaobim,640,France,Female,29,6,0.0,2,1,0,1001.83,0,1,5,SILVER,948.6106352651012
3104,15766609,Jowers,655,France,Female,47,8,0.0,2,1,1,1450.58,0,0,5,SILVER,585.4466682524132
3105,15654230,Miller,526,Germany,Male,31,3,145537.21,1,1,0,2822.8,0,0,3,GOLD,374.7008337722149
3106,15794566,Kirsova,678,France,Female,28,5,0.0,2,1,0,2066.89,0,0,3,PLATINUM,846.0503118842933
3107,15800890,T'ien,554,France,Female,45,10,0.0,2,1,0,2371.26,0,0,3,DIAMOND,661.9117813481129
3108,15697424,Ku,597,Spain,Female,30,3,119370.11,1,1,0,2136.83,0,1,3,SILVER,634.9817698234035
3109,15724536,Chin,560,Spain,Female,28,9,0.0,2,1,1,824.39,0,0,5,SILVER,611.4750749414768
3110,15735878,Law,850,Germany,Female,47,9,134381.52,1,0,0,1269.77,0,0,3,DIAMOND,676.286794887467
3111,15707596,Chung,546,Germany,Female,74,1,114888.74,2,1,1,1516.95,1,1,2,PLATINUM,890.8248653388347
3112,15657163,Cockrum,623,Germany,Male,42,4,149332.48,2,1,1,839.35,0,0,3,DIAMOND,392.3380559004901
3113,15622478,Greaves,698,France,Female,40,4,105061.74,3,1,0,1877.88,0,1,3,DIAMOND,687.6418535929353
3114,15779529,Grant,620,France,Male,32,5,0.0,2,1,1,1686.77,0,0,4,PLATINUM,690.8517616376008
3115,15636023,O'Donnell,619,France,Female,40,7,0.0,1,1,0,1694.14,0,1,3,DIAMOND,530.6619964629019
3116,15582066,Maclean,561,France,Male,21,7,0.0,1,1,0,1447.45,0,0,4,DIAMOND,386.3357164143864
3117,15666675,Hsieh,753,France,Female,39,8,155062.8,1,1,1,3623.02,0,0,4,GOLD,557.5511413476784
3118,15732987,Hs?,721,Spain,Male,43,6,88798.34,1,0,1,989.21,0,1,5,GOLD,563.4629389759982
3119,15789432,Mazzanti,451,France,Male,33,6,0.0,2,1,0,2813.44,0,0,3,GOLD,803.9140769986559
3120,15663161,Chiu,680,Germany,Female,51,5,0.0,1,0,1,945.0,0,0,3,DIAMOND,705.8635290906741
3121,15694879,Reeves,590,Spain,Female,23,6,0.0,2,1,0,1627.34,0,1,5,SILVER,945.3879247678998
3122,15593715,Castiglione,634,Germany,Male,27,8,107027.52,1,1,1,2007.08,0,1,4,PLATINUM,688.548485810886
3123,15575002,Ferguson,676,France,Male,29,8,140720.93,1,1,0,1550.83,0,0,3,PLATINUM,762.1063825025024
3124,15622171,Nnamdi,642,France,Male,30,6,80964.57,2,1,1,3577.36,0,0,5,PLATINUM,614.3847861417387
3125,15795224,Wu,760,France,Male,39,5,0.0,1,1,1,841.42,0,0,2,DIAMOND,1071.4258285439382
3126,15685346,Chu,736,Spain,Female,26,7,135889.13,1,1,0,266.54,0,1,4,PLATINUM,300.2759941186804
3127,15691808,King,656,France,Male,43,4,134919.85,1,1,1,1254.89,0,1,5,DIAMOND,684.0477885160786
3128,15721007,Charlton,776,Germany,Male,33,5,0.0,1,0,0,158.43,0,0,2,GOLD,194.8958620667948
3129,15794253,Marsh,832,Spain,Female,34,1,138190.13,2,0,1,464.38,0,0,5,PLATINUM,476.1517497501744
3130,15694453,Walker,631,Germany,Male,37,6,131519.49,2,1,1,957.63,0,0,3,SILVER,660.5596314029837
3131,15813113,Chang,795,Spain,Female,56,8,0.0,1,1,0,1262.61,0,0,3,PLATINUM,833.8363432529537
3132,15614187,Pottinger,648,Germany,Female,39,8,126935.98,2,0,0,3238.88,0,0,5,PLATINUM,791.8811641754037
3133,15619407,Buckley,615,France,Male,39,3,133707.09,1,1,0,2517.14,0,0,4,PLATINUM,553.5041878972878
3134,15646227,Folliero,682,France,Female,27,6,97893.2,1,1,0,1437.73,0,0,4,DIAMOND,1049.570538766926
3135,15660541,Olisanugo,694,France,Male,34,9,127900.03,1,1,1,4569.93,0,0,4,GOLD,436.8645911597746
3136,15753874,Kent,694,France,Male,37,2,143835.47,1,0,1,2300.16,0,0,5,PLATINUM,438.44065286752806
3137,15617877,Jessop,607,France,Male,44,4,0.0,2,1,0,42.94,0,0,4,DIAMOND,481.3300376108827
3138,15772073,Hodge,664,France,Male,48,10,0.0,1,1,1,1943.54,0,0,3,PLATINUM,628.3961529643492
3139,15701537,Ignatiev,756,France,Male,60,1,0.0,1,1,0,1636.32,0,0,3,DIAMOND,517.9007560635677
3140,15736228,Chambers,645,France,Female,40,8,129596.77,1,1,1,2269.09,0,0,3,SILVER,244.6837855084665
3141,15780572,Mansom,653,Spain,Male,30,6,0.0,2,1,0,2153.26,0,0,3,DIAMOND,778.925536039154
3142,15769596,Yen,710,Germany,Female,24,6,0.0,2,0,0,303.52,1,1,2,SILVER,389.24653830123225
3143,15586996,Azikiwe,697,France,Female,76,3,0.0,2,0,0,801.61,0,0,5,DIAMOND,501.1552559855463
3144,15722061,Allen,619,Germany,Female,41,7,142015.76,2,1,1,423.77,0,0,5,DIAMOND,324.0654661785442
3145,15638003,Komarova,648,Spain,Male,55,4,81370.07,1,0,1,1045.9,0,0,4,PLATINUM,618.6328787631551
3146,15775590,Mackay,482,Germany,Female,48,5,0.0,1,0,0,2017.13,1,1,1,DIAMOND,683.1815127586532
3147,15730688,Yu,548,France,Female,28,6,0.0,2,1,0,587.97,0,1,3,GOLD,408.6162785847654
3148,15753102,Curtis,752,Spain,Male,44,6,83870.33,1,1,1,1833.59,0,0,3,SILVER,851.2826251138747
3149,15810075,Fang,648,France,Female,39,8,0.0,2,1,0,2386.05,0,1,3,DIAMOND,801.0743998582204
3150,15723373,Page,643,Spain,Female,34,4,117451.47,1,1,0,1616.22,0,1,3,DIAMOND,749.8441068864004
3151,15795298,Olisaemeka,573,Germany,Female,35,2,206868.78,2,0,1,1717.97,0,0,4,SILVER,926.1511804117442
3152,15584320,Brennan,686,France,Female,39,5,111695.62,1,0,0,3318.64,0,0,5,DIAMOND,310.9730832173068
3153,15724161,Sutton,644,France,Female,40,2,0.0,4,1,1,1363.49,1,0,1,GOLD,826.7922535146322
3154,15750056,Hyde,702,France,Female,29,6,149218.39,1,1,0,1168.45,0,0,4,DIAMOND,529.2201053728205
3155,15609637,Nkemakolam,652,France,Male,51,3,0.0,2,0,1,1044.45,0,1,3,PLATINUM,689.7717242904713
3156,15794493,Chimaijem,641,Spain,Male,32,3,0.0,2,1,0,3142.8,0,0,3,GOLD,608.6834393226327
3157,15569641,Sung,692,Germany,Female,41,6,130701.29,1,1,0,2692.66,0,0,3,SILVER,941.8943990222392
3158,15815236,Chiganu,574,Spain,Male,34,10,0.0,2,0,0,2513.67,0,0,4,DIAMOND,624.4612838166631
3159,15811177,Beneventi,643,France,Female,31,5,167949.48,1,1,1,2300.27,0,0,5,GOLD,389.3484079744188
3160,15680587,Esposito,834,France,Male,23,5,131254.81,1,1,0,1227.84,0,0,4,SILVER,570.5934572904667
3161,15672821,Owen,591,France,Male,28,5,0.0,2,1,1,1633.88,0,0,4,SILVER,279.29370678878416
3162,15767681,Smalley,470,Spain,Male,34,0,0.0,2,0,1,1643.48,0,0,5,DIAMOND,601.409477785352
3163,15600379,Hsiung,608,Spain,Male,34,5,86656.13,1,0,1,48.15,0,1,5,SILVER,961.4848600506294
3164,15801336,Ch'ang,649,Germany,Female,37,6,0.0,1,1,0,3643.75,0,0,3,DIAMOND,48.7970726036707
3165,15721592,Barton,665,France,Female,38,10,0.0,2,1,0,2723.65,0,0,5,PLATINUM,482.070082087107
3166,15581282,Lucchese,651,France,Female,39,7,0.0,1,1,1,1261.02,0,1,5,SILVER,732.6091922599243
3167,15746203,Hsia,555,Germany,Male,62,8,119817.33,1,0,0,3908.7,0,1,2,GOLD,429.4042200940135
3168,15583137,Pope,637,France,Female,48,7,130806.99,2,1,0,2743.67,0,1,2,PLATINUM,275.10604965907737
3169,15680752,Horrocks,675,France,Female,49,6,0.0,1,1,1,1935.48,1,1,3,SILVER,509.4289317493284
3170,15688172,Tai,677,Spain,Male,40,9,0.0,2,1,0,3769.88,0,0,5,GOLD,679.1194213994798
3171,15791373,Chikezie,850,Germany,Female,35,6,80931.75,1,0,0,1607.2,1,1,2,DIAMOND,139.18330885807
3172,15589449,Frye,815,France,Female,56,2,0.0,3,1,1,2035.0,0,0,3,GOLD,514.0583313400991
3173,15692819,Toscani,665,Germany,Male,32,7,132178.67,1,0,0,1033.12,0,0,3,GOLD,300.0150262843379
3174,15727467,Mellor,485,France,Female,27,10,0.0,2,1,0,2042.99,0,0,4,SILVER,810.14334057713
3175,15734312,Kang,577,Spain,Male,43,6,0.0,2,1,0,2769.34,0,0,3,DIAMOND,721.6002313084828
3176,15764604,Sutherland,586,France,Female,35,9,164769.02,3,1,0,946.7,1,1,1,SILVER,555.739749313452
3177,15613014,Hs?,722,Germany,Male,29,5,107233.85,2,1,1,2744.74,0,0,5,DIAMOND,816.9786223086464
3178,15759684,Ting,528,France,Female,27,6,176227.07,2,0,0,2112.74,0,0,4,GOLD,723.3878212008733
3179,15609669,Chuang,542,France,Female,39,6,109949.39,2,1,1,355.09,0,0,4,SILVER,456.5363206580111
3180,15685536,Chu,552,France,Female,34,4,0.0,2,1,1,3682.55,0,1,3,SILVER,335.06925575466033
3181,15750447,Ozoemena,678,France,Female,60,9,0.0,1,1,0,3058.15,0,1,2,DIAMOND,542.3100563045953
3182,15663249,Howells,575,Spain,Female,37,3,133292.45,1,1,1,3105.19,0,0,5,PLATINUM,293.51874673878126
3183,15638646,Lucchese,669,France,Female,43,4,160474.59,1,1,0,3521.34,0,0,3,DIAMOND,1375.3106454761637
3184,15734161,Nnonso,636,France,Male,43,0,0.0,2,1,1,2503.81,0,0,3,PLATINUM,1046.602141725845
3185,15631070,Gerasimova,667,Germany,Male,55,0,0.0,1,1,1,4389.89,0,0,3,SILVER,518.023899673591
3186,15761950,Woronoff,652,Germany,Female,45,6,0.0,1,1,1,614.66,1,0,1,PLATINUM,755.6936725047124
3187,15649668,Wilhelm,637,Germany,Female,36,3,145750.45,2,1,0,972.77,0,0,3,DIAMOND,709.3103771100883
3188,15713912,Nebechukwu,516,Spain,Female,45,4,109044.3,1,0,1,725.12,0,0,5,GOLD,841.999126384105
3189,15586757,Anenechukwu,801,France,Female,32,5,75170.54,1,1,1,1740.17,0,0,3,SILVER,270.11165134770533
3190,15596522,Meredith,692,France,Female,42,4,0.0,2,1,0,1930.6,0,0,5,PLATINUM,426.76511774244767
3191,15625395,Chinomso,585,France,Female,28,6,105795.9,1,1,1,1012.09,0,0,3,PLATINUM,754.1226234618617
3192,15760570,Stephenson,590,France,Male,32,10,0.0,2,1,0,2164.53,0,0,4,GOLD,896.2485883425502
3193,15566689,Chimaoke,554,Spain,Male,66,10,0.0,2,1,0,1788.78,0,0,3,PLATINUM,605.9164276936983
3194,15725794,Winters,659,France,Female,49,4,0.0,1,1,1,2484.67,1,1,3,PLATINUM,744.7866500729207
3195,15673539,Napolitani,690,France,Female,26,4,118097.87,1,1,1,2854.31,0,0,5,GOLD,492.28287954111954
3196,15705298,L?,697,Germany,Male,29,4,172693.54,1,0,1,2537.68,0,0,5,DIAMOND,367.2017438800643
3197,15675791,Williams,610,France,Male,36,10,129440.3,2,1,1,1151.54,0,0,3,PLATINUM,394.6739642311645
3198,15747043,Giles,599,Spain,Male,36,5,0.0,2,0,0,229.7,0,0,3,DIAMOND,561.6629203450392
3199,15736397,Wang,544,France,Male,23,5,96471.2,1,1,0,2006.08,0,0,5,DIAMOND,740.3337909093992
3200,15678201,Robertson,548,France,Female,46,2,0.0,1,1,0,3100.21,0,0,2,SILVER,601.6065397061376
3201,15720745,Murray,635,Spain,Male,24,8,140197.18,1,1,1,983.86,0,0,3,SILVER,560.139525885918
3202,15637593,Greco,722,France,Male,20,8,0.0,2,1,1,1289.74,0,0,5,DIAMOND,737.854011210208
3203,15598070,Marchesi,564,France,Female,33,5,135946.26,1,1,0,2108.63,0,0,3,DIAMOND,591.5664009808692
3204,15787550,Chao,719,France,Male,69,8,0.0,2,1,0,1476.14,0,0,4,SILVER,322.07100092675495
3205,15603942,Hawthorn,547,Germany,Male,50,6,81290.02,3,0,0,2575.14,0,0,1,DIAMOND,356.3423445247662
3206,15733973,Bibi,850,France,Female,42,6,0.0,1,1,1,2577.04,0,0,2,DIAMOND,418.42072205562977
3207,15596761,Hawdon,515,Germany,Male,60,7,113715.36,1,1,0,1030.92,0,1,2,GOLD,658.4297401179776
3208,15652400,Moss,667,Spain,Male,56,7,168883.08,1,0,1,1615.82,0,0,5,PLATINUM,368.94337897329376
3209,15717893,Briggs,607,Germany,Male,36,2,143421.74,1,1,1,1558.79,0,0,5,SILVER,413.8424684470171
3210,15622585,McIntyre,525,France,Male,26,0,153644.39,1,1,0,1917.12,0,0,5,SILVER,495.9806806661504
3211,15733964,Russo,606,Spain,Female,53,5,109330.06,1,1,0,657.7,0,0,5,DIAMOND,339.1248769375334
3212,15753861,Ballard,686,Germany,Female,27,4,115095.88,2,0,1,3634.83,0,0,3,DIAMOND,321.4909745986291
3213,15747097,Hs?,611,France,Male,35,6,0.0,1,1,0,1934.86,0,0,2,SILVER,1034.8336093794442
3214,15594762,Pisani,827,Spain,Male,46,7,183276.32,1,1,0,1443.9,0,0,3,DIAMOND,724.0824404100189
3215,15667417,Tao,572,France,Male,33,8,68193.72,1,1,0,1808.66,0,0,3,GOLD,425.0153331859374
3216,15684861,Thomson,726,France,Female,32,6,0.0,2,0,1,1247.69,0,0,3,SILVER,884.5835650945124
3217,15742204,Hsu,579,Germany,Male,31,10,139729.54,1,0,0,1114.15,0,0,4,SILVER,201.98816303422905
3218,15623502,Morrison,598,Spain,Female,56,6,98365.33,1,1,0,1415.17,0,0,4,DIAMOND,1000.6751616492468
3219,15774872,Joslin,663,France,Male,36,10,0.0,2,1,1,1456.34,0,0,4,PLATINUM,973.9539179856775
3220,15611191,Scott,505,Germany,Female,37,0,122453.97,2,1,1,1246.74,0,0,4,DIAMOND,433.1684958286173
3221,15674331,Bidwill,576,Germany,Male,30,8,132174.41,2,0,1,1355.02,0,1,5,GOLD,560.2668209296174
3222,15619465,Cameron,555,Spain,Female,24,4,0.0,2,0,1,1510.34,0,0,5,GOLD,200.13185716949224
3223,15575247,Cartwright,524,France,Male,30,4,0.0,2,1,1,1601.76,0,0,4,DIAMOND,1067.4048484346304
3224,15695679,Yao,776,Spain,Male,39,4,104349.45,1,0,1,2663.42,0,0,5,DIAMOND,479.1927860210613
3225,15713463,Tate,645,Germany,Female,41,8,138881.04,1,1,1,1982.15,0,0,2,GOLD,822.8271077686761
3226,15785170,Neal,850,Germany,Female,32,7,116968.91,1,0,0,2380.51,0,1,5,PLATINUM,993.8093027386597
3227,15796351,Yao,603,Germany,Male,35,8,105346.03,2,1,1,159.25,0,0,5,SILVER,309.1587308214391
3228,15639576,Burns,691,France,Male,26,7,136623.19,1,1,0,3161.56,0,0,5,GOLD,714.4647885691553
3229,15693264,Onyinyechukwuka,583,France,Female,29,5,0.0,2,1,1,1308.55,0,0,4,SILVER,602.9155131442028
3230,15589715,Fulks,584,France,Female,66,1,0.0,1,1,0,930.92,1,1,1,GOLD,545.8892735177217
3231,15769902,Christie,679,France,Female,33,6,0.0,2,1,1,3228.51,0,0,3,PLATINUM,687.0539918832085
3232,15587177,Lloyd,646,France,Male,36,5,124445.52,1,1,0,658.11,0,0,5,SILVER,436.99420457360895
3233,15814553,Ball,559,France,Female,34,9,68999.66,2,1,1,67.71,0,0,3,PLATINUM,513.3069162782866
3234,15601550,Genovesi,595,Spain,Male,36,9,85768.42,1,1,1,1319.32,0,0,5,DIAMOND,737.4379339549747
3235,15664907,Alexander,527,France,Male,47,6,0.0,1,1,1,218.02,1,0,1,PLATINUM,966.5690293643293
3236,15612465,Siciliano,684,Spain,Male,34,5,100628.0,2,1,1,3161.24,0,0,5,PLATINUM,172.22536482658757
3237,15810800,Ositadimma,673,Spain,Female,32,6,0.0,1,1,0,306.83,0,0,3,GOLD,352.2156687159336
3238,15665760,Kazantsev,802,Spain,Male,38,10,0.0,2,0,0,805.98,0,0,4,GOLD,769.9727029842372
3239,15588080,Giles,675,France,Male,54,9,0.0,1,1,1,1873.81,0,1,3,SILVER,448.2573332351045
3240,15776844,Hao,762,Spain,Female,19,4,0.0,2,1,1,1435.82,0,1,5,DIAMOND,917.487920182821
3241,15717560,Martin,580,France,Male,50,2,125647.36,1,1,1,2339.71,1,0,1,PLATINUM,656.0712131680635
3242,15629739,Hartley,621,Germany,Female,31,10,100375.39,1,1,1,42.35,0,0,4,DIAMOND,735.9523005573546
3243,15729908,Allan,411,France,Female,36,6,0.0,1,0,1,804.8,0,0,4,PLATINUM,499.672061357749
3244,15716781,Dolgorukova,815,France,Male,24,7,171922.72,1,0,1,233.5,0,0,5,DIAMOND,566.9950732760921
3245,15646936,Nnamdi,631,Germany,Female,32,0,146810.99,2,1,0,1593.27,0,0,5,GOLD,859.4551207365535
3246,15768151,Romano,514,Germany,Female,45,9,109032.23,1,0,1,713.22,1,1,3,DIAMOND,286.5662788090635
3247,15579212,Chuang,638,France,Male,57,5,0.0,1,1,0,59.74,1,1,2,GOLD,793.1003892677539
3248,15721835,Owen,791,Spain,Male,25,7,0.0,1,1,1,1909.47,0,0,4,PLATINUM,796.5359890097188
3249,15800515,Singh,516,France,Male,35,4,128653.59,1,1,0,2252.75,0,0,4,DIAMOND,564.4940351258011
3250,15591279,Nwagugheuzo,734,France,Male,37,5,80387.81,1,0,1,2666.4,0,0,5,SILVER,725.1726258391628
3251,15587419,Shipton,611,France,Male,58,3,0.0,2,0,0,1805.8,1,1,1,PLATINUM,535.8497974815983
3252,15750335,Paterson,850,Germany,Male,43,4,108508.82,3,1,0,277.7,1,1,2,PLATINUM,1014.1938327815108
3253,15699619,Rivas,641,France,Male,31,5,155978.17,1,1,1,1522.15,0,0,5,SILVER,765.6836659652818
3254,15606472,Lung,585,France,Female,38,8,0.0,1,1,0,1453.09,0,0,3,GOLD,831.0299212763628
3255,15778368,Allan,552,Germany,Male,50,6,121175.56,1,1,0,1866.52,0,0,3,DIAMOND,702.913454419307
3256,15671387,Fetherstonhaugh,507,France,Female,29,9,89349.47,2,0,0,1243.82,0,0,5,GOLD,568.3638401021084
3257,15573926,Lung,735,Spain,Male,38,7,86131.71,2,0,1,2789.32,0,0,4,PLATINUM,695.5938051527974
3258,15709183,Davidson,707,France,Female,58,5,102346.86,1,1,0,1297.74,0,0,4,PLATINUM,268.01300284817853
3259,15577514,Mai,698,Germany,Female,36,10,121263.62,1,1,0,2204.38,0,1,5,DIAMOND,423.5185049016192
3260,15778830,Dellucci,841,France,Male,31,7,0.0,2,1,0,1636.63,0,0,3,DIAMOND,370.7116989149067
3261,15768072,Mitchell,688,Spain,Female,33,8,0.0,1,0,0,2042.3,1,0,1,DIAMOND,694.0856934886566
3262,15768293,Sun,614,France,Male,51,6,0.0,2,1,1,2243.42,0,0,3,GOLD,381.449094283036
3263,15654456,Napolitano,511,Germany,Male,48,2,149726.08,1,0,0,158.18,1,1,2,GOLD,357.2148132313188
3264,15807525,Bailey,447,France,Male,43,6,0.0,2,1,0,683.47,1,0,1,GOLD,634.9315949358904
3265,15574372,Hoolan,738,France,Male,35,4,161274.05,2,1,1,599.35,0,0,3,SILVER,595.6885607267751
3266,15671249,Kent,422,France,Female,33,5,0.0,2,1,0,4418.58,0,0,4,SILVER,440.7091192629428
3267,15779744,Chou,537,Spain,Male,30,2,103138.17,1,1,1,2856.43,0,0,5,SILVER,1091.254087217897
3268,15624755,Pepper,707,Germany,Female,40,8,109628.44,1,1,1,668.97,0,0,3,PLATINUM,631.3508596453834
3269,15611430,Abramowitz,690,France,Male,54,1,0.0,1,1,0,3627.5,0,1,3,GOLD,683.6843216770312
3270,15774744,Lord,664,Germany,Male,33,6,97286.16,2,1,0,1572.09,0,0,5,GOLD,755.7987006509172
3271,15629885,Wilson,850,France,Female,33,7,118004.26,1,1,0,2240.04,0,0,3,SILVER,689.9581059832693
